BEVOEGD GEZAG NUMMER;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;AANTAL LEERLINGEN;AANTAL VO LEERLINGEN UITBESTEED AAN VAVO;TOTAAL AANTAL LEERLINGEN
41636;25CL;25CL00;RSG Stad en Esch;MEPPEL;0119;MEPPEL;Drenthe;1325;32;1357
41636;25CL;25CL01;RSG Stad en Esch, Beroepencoll;MEPPEL;0119;MEPPEL;Drenthe;511;0;511
41636;25CL;25CL03;RSG Stad en Esch Diever;DIEVER;1701;WESTERVELD;Drenthe;210;8;218
41636;25CL;25CL04;RSG Stad en Esch;MEPPEL;0119;MEPPEL;Drenthe;75;0;75
41659;00ZO;00ZO00;ISG Arcus;LELYSTAD;0995;LELYSTAD;Flevoland;1094;2;1096
41659;18DQ;18DQ00;SGM Lelystad;LELYSTAD;0995;LELYSTAD;Flevoland;1338;1;1339
41659;18GC;18GC00;SGM De Rietlanden;LELYSTAD;0995;LELYSTAD;Flevoland;1217;2;1219
41664;01KL;01KL00;NOG;DRIEHUIS NH;0453;VELSEN;Noord-Holland;1244;25;1269
41664;01KL;01KL06;loc, Technisch Coll Velsen;IJMUIDEN;0453;VELSEN;Noord-Holland;325;0;325
41664;01KL;01KL07;loc, Maritiem Coll IJmuiden;IJMUIDEN;0453;VELSEN;Noord-Holland;89;0;89
41664;01KL;01KL08;Sterren Coll Haarlem;HAARLEM;0392;HAARLEM;Noord-Holland;520;5;525
41664;01KL;01KL09;Maritieme Academie Harlingen;HARLINGEN;0072;HARLINGEN;Friesland;182;0;182
41664;01KL;01KL10;Wim Gertenbach Coll Zandvoort;ZANDVOORT;0473;ZANDVOORT;Noord-Holland;202;5;207
41664;01KL;01KL14;loc Tender Coll IJmuiden;IJMUIDEN;0453;VELSEN;Noord-Holland;144;1;145
41664;02KM;02KM00;Haarlem College;HAARLEM;0392;HAARLEM;Noord-Holland;969;1;970
41664;02YH;02YH00;MCA;AERDENHOUT;0377;BLOEMENDAAL;Noord-Holland;409;1;410
41664;13JF;13JF00;Noordzee Onderwijs Groep PRO;IJMUIDEN;0453;VELSEN;Noord-Holland;138;0;138
41664;15NE;15NE00;Oost-ter-Hout;HAARLEM;0392;HAARLEM;Noord-Holland;242;0;242
41664;16PJ;16PJ00;Praktijkschool De Linie;HOOFDDORP;0394;HAARLEMMERMEER;Noord-Holland;85;0;85
41664;16PJ;16PJ01;Praktijkschool De Linie;HOOFDDORP;0394;HAARLEMMERMEER;Noord-Holland;70;0;70
41664;19EQ;19EQ00;Hartenlustsch V Mavo;BLOEMENDAAL;0377;BLOEMENDAAL;Noord-Holland;309;2;311
41664;19TI;19TI00;Solyvius College;HOOFDDORP;0394;HAARLEMMERMEER;Noord-Holland;1408;31;1439
41664;19TI;19TI03;locatie, Hoofdvaart College;HOOFDDORP;0394;HAARLEMMERMEER;Noord-Holland;566;2;568
41664;19TI;19TI05;Haarlemmermeerlyceum Zuidrand;HOOFDDORP;0394;HAARLEMMERMEER;Noord-Holland;997;21;1018
41664;19TI;19TI06;Solyvius College;HOOFDDORP;0394;HAARLEMMERMEER;Noord-Holland;72;0;72
41664;20EK;20EK00;Vellesan College;IJMUIDEN;0453;VELSEN;Noord-Holland;552;10;562
41664;20EK;20EK04;Locatie Duin- en Kruidbergmavo;DRIEHUIS NH;0453;VELSEN;Noord-Holland;292;1;293
41664;20EK;20EK07;Vellesan College;IJMUIDEN;0453;VELSEN;Noord-Holland;215;3;218
41664;20EK;20EK08;Vellesan College;IJMUIDEN;0453;VELSEN;Noord-Holland;390;0;390
41664;20RC;20RC00;SGM Schoter;HAARLEM;0392;HAARLEM;Noord-Holland;1341;18;1359
41664;20RF;20RF00;Coornhertlyc Gem SGM;HAARLEM;0392;HAARLEM;Noord-Holland;1735;37;1772
41664;25FU;25FU00;LCH;HAARLEM;0392;HAARLEM;Noord-Holland;335;1;336
41664;25FU;25FU08;LCH locatie Daaf Gelukschool;HAARLEM;0392;HAARLEM;Noord-Holland;153;1;154
41664;26JE;26JE00;Praktijkschool Uithoorn;UITHOORN;0451;UITHOORN;Noord-Holland;105;0;105
41664;26JE;26JE02;Praktijkschool Uithoorn;UITHOORN;0451;UITHOORN;Noord-Holland;101;0;101
41671;07YU;07YU00;Mijnschool;HARDERWIJK;0243;HARDERWIJK;Gelderland;202;0;202
41676;16AW;16AW00;Opb SGM Echnaton;ALMERE;0034;ALMERE;Flevoland;1221;5;1226
41676;16AW;16AW01;Opb SGM Echnaton;ALMERE;0034;ALMERE;Flevoland;2164;4;2168
41676;16AW;16AW06;Opb SGM Echnaton;ALMERE;0034;ALMERE;Flevoland;163;0;163
41676;17DN;17DN00;SGM De Meergronden;ALMERE;0034;ALMERE;Flevoland;1290;0;1290
41676;17DN;17DN01;SGM De Meergronden- Arte Coll.;ALMERE;0034;ALMERE;Flevoland;753;0;753
41676;17JI;17JI00;Pro-Almere Bachweg;ALMERE;0034;ALMERE;Flevoland;203;0;203
41676;28BU;28BU00;Pro-Almere Marathonlaan;ALMERE;0034;ALMERE;Flevoland;170;0;170
41676;30UD;30UD00;Pro-Almere Koningsbeltweg;ALMERE;0034;ALMERE;Flevoland;207;0;207
41737;12IR;12IR00;Sgm de Nieuwe Veste;COEVORDEN;0109;COEVORDEN;Drenthe;1392;7;1399
41737;12IR;12IR05;Sgm de Nieuwe Veste;HARDENBERG;0160;HARDENBERG;Overijssel;472;0;472
41737;12IR;12IR11;Sgm de Nieuwe Veste;HARDENBERG;0160;HARDENBERG;Overijssel;51;0;51
41738;20AE;20AE00;Willem De Zwijger College;PAPENDRECHT;0590;PAPENDRECHT;Zuid-Holland;1283;25;1308
41738;20AE;20AE01;Willem De Zwijger College;HARDINXVELD-GIESSENDAM;0523;HARDINXVELD-GIESSENDAM;Zuid-Holland;241;0;241
41750;05AC;05AC00;Kei College;HEERENVEEN;0074;HEERENVEEN;Friesland;188;0;188
41750;14FW;14FW00;OSG Sevenwolden;HEERENVEEN;0074;HEERENVEEN;Friesland;1106;29;1135
41750;14FW;14FW01;OPB SGM Sevenwolden;HEERENVEEN;0074;HEERENVEEN;Friesland;855;0;855
41750;14FW;14FW02;OPB SGM Sevenwolden;HEERENVEEN;0074;HEERENVEEN;Friesland;157;0;157
41750;14FW;14FW04;OPB SGM Sevenwolden;JOURE;1940;DE FRYSKE MARREN;Friesland;402;0;402
41750;14FW;14FW05;OPB SGM Sevenwolden;GROU;0080;LEEUWARDEN;Friesland;184;3;187
41750;26KP;26KP00;De Compagnie Sevenwolden;HEERENVEEN;0074;HEERENVEEN;Friesland;156;0;156
41752;01WM;01WM00;Burg Harmsma SGM;GORREDIJK;0086;OPSTERLAND;Friesland;578;1;579
41769;03WO;03WO00;Van Lodensteincollege;AMERSFOORT;0307;AMERSFOORT;Utrecht;1182;11;1193
41769;03WO;03WO01;Van Lodensteincollege;HOEVELAKEN;0267;NIJKERK;Gelderland;674;3;677
41769;03WO;03WO02;Van Lodensteincollege;KESTEREN;1740;NEDER-BETUWE;Gelderland;1092;1;1093
41769;03WO;03WO03;Van Lodensteincollege;BARNEVELD;0203;BARNEVELD;Gelderland;874;0;874
41769;26MV;26MV00;Van Lodenstein Coll. voor PRO;EDE GLD;0228;EDE;Gelderland;95;0;95
41775;02LB;02LB00;Nieuw Zuid OSG;ROTTERDAM;0599;ROTTERDAM;Zuid-Holland;561;0;561
41775;02LB;02LB01;Nieuw Zuid OSG;ROTTERDAM;0599;ROTTERDAM;Zuid-Holland;449;0;449
41775;02LB;02LB08;Nieuw Zuid OSG;ROTTERDAM;0599;ROTTERDAM;Zuid-Holland;677;6;683
41775;15EO;15EO00;OSG Libanon Lyceum;ROTTERDAM;0599;ROTTERDAM;Zuid-Holland;769;14;783
41775;15EO;15EO01;OSG Libanon Lyceum;ROTTERDAM;0599;ROTTERDAM;Zuid-Holland;619;0;619
41775;15HX;15HX00;Thorbecke VO;ROTTERDAM;0599;ROTTERDAM;Zuid-Holland;604;19;623
41775;15HX;15HX02;Thorbecke VO;ROTTERDAM;0599;ROTTERDAM;Zuid-Holland;352;0;352
41775;15HX;15HX03;Thorbecke VO;NIEUWERKERK AD IJSSEL;1892;ZUIDPLAS;Zuid-Holland;372;3;375
41775;15HX;15HX07;Thorbecke VO;ROTTERDAM;0599;ROTTERDAM;Zuid-Holland;203;6;209
41775;15KR;15KR00;Wolfert van Borselen sgr;ROTTERDAM;0599;ROTTERDAM;Zuid-Holland;1320;9;1329
41775;15KR;15KR05;Sg Wolfert van Borselen;ROTTERDAM;0599;ROTTERDAM;Zuid-Holland;652;4;656
41775;15KR;15KR06;Sg Wolfert van Borselen;BERGSCHENHOEK;1621;LANSINGERLAND;Zuid-Holland;986;4;990
41775;15KR;15KR09;Sg Wolfert van Borselen;ROTTERDAM;0599;ROTTERDAM;Zuid-Holland;137;0;137
41775;15KR;15KR10;Sg Wolfert van Borselen;ROTTERDAM;0599;ROTTERDAM;Zuid-Holland;602;2;604
41775;15KR;15KR11;Sg Wolfert van Borselen;ROTTERDAM;0599;ROTTERDAM;Zuid-Holland;218;0;218
41775;15KR;15KR12;Sg Wolfert van Borselen;BERGSCHENHOEK;1621;LANSINGERLAND;Zuid-Holland;220;0;220
41775;15KR;15KR13;Sg Wolfert van Borselen;BERGSCHENHOEK;1621;LANSINGERLAND;Zuid-Holland;89;0;89
41775;15KR;15KR14;Wolfert van Borselen sgr;ROTTERDAM;0599;ROTTERDAM;Zuid-Holland;110;0;110
41775;15SC;15SC00;Erasmianum Gem Gymnasium;ROTTERDAM;0599;ROTTERDAM;Zuid-Holland;1123;3;1126
41775;17CR;17CR00;Einstein Lyceum;HOOGVLIET ROTTERDAM;0599;ROTTERDAM;Zuid-Holland;665;3;668
41789;02UV;02UV00;Gomarus College;GRONINGEN;0014;GRONINGEN;Groningen;752;14;766
41789;02UV;02UV02;Gomarus College;ZUIDHORN;1969;WESTERKWARTIER;Groningen;158;0;158
41789;02UV;02UV03;Gomarus College;DRACHTEN;0090;SMALLINGERLAND;Friesland;305;0;305
41789;02UV;02UV04;Gomarus College;LEEUWARDEN;0080;LEEUWARDEN;Friesland;211;0;211
41789;02UV;02UV05;Gomarus College;ASSEN;0106;ASSEN;Drenthe;264;0;264
41789;02UV;02UV08;Gomarus College;GRONINGEN;0014;GRONINGEN;Groningen;363;0;363
41789;02UV;02UV10;Gomarus College;GRONINGEN;0014;GRONINGEN;Groningen;70;0;70
41789;02UV;02UV17;Gomarus College;GRONINGEN;0014;GRONINGEN;Groningen;571;1;572
41789;02UV;02UV18;Gomarus College;GRONINGEN;0014;GRONINGEN;Groningen;403;0;403
41804;00AH;00AH00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;0153;ENSCHEDE;Overijssel;1058;8;1066
41804;00AH;00AH07;locatie, Zuid;ENSCHEDE;0153;ENSCHEDE;Overijssel;958;3;961
41804;00AH;00AH08;loc, De stedelijke Mavo;ENSCHEDE;0153;ENSCHEDE;Overijssel;345;0;345
41804;00AH;00AH09;locatie, Innova;ENSCHEDE;0153;ENSCHEDE;Overijssel;269;0;269
41804;00AH;00AH11;locatie, ISK;ENSCHEDE;0153;ENSCHEDE;Overijssel;217;0;217
41804;00AH;00AH17;loc, het Stedelijk Vakcollege;ENSCHEDE;0153;ENSCHEDE;Overijssel;504;0;504
41804;00AH;00AH18;loc, vakschool het Diekman;ENSCHEDE;0153;ENSCHEDE;Overijssel;51;0;51
41804;19NG;19NG00;Vakschool Het Diekman;ENSCHEDE;0153;ENSCHEDE;Overijssel;145;0;145
41815;03JY;03JY00;Calvijn College;GOES;0664;GOES;Zeeland;1193;9;1202
41815;03JY;03JY01;Calvijn College;MIDDELBURG;0687;MIDDELBURG;Zeeland;373;1;374
41815;03JY;03JY02;Calvijn College;KRABBENDIJKE;0703;REIMERSWAAL;Zeeland;377;0;377
41815;03JY;03JY03;Calvijn College;THOLEN;0716;THOLEN;Zeeland;315;0;315
41815;03JY;03JY06;Calvijn College;KRABBENDIJKE;0703;REIMERSWAAL;Zeeland;528;0;528
41815;03JY;03JY07;Calvijn College;GOES;0664;GOES;Zeeland;94;0;94
41815;03JY;03JY08;Calvijn College;GOES;0664;GOES;Zeeland;261;0;261
41824;20CS;20CS00;OSG Hengelo;HENGELO OV;0164;HENGELO;Overijssel;903;17;920
41824;20CS;20CS04;C.T. Stork College;HENGELO OV;0164;HENGELO;Overijssel;347;2;349
41824;20CS;20CS07;Montessori College Twente;HENGELO OV;0164;HENGELO;Overijssel;1532;8;1540
41824;23EJ;23EJ00;T Genseler;HENGELO OV;0164;HENGELO;Overijssel;212;0;212
41830;21GD;21GD00;Calandlyceum;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;1921;9;1930
41830;21GD;21GD01;locatie, Lumion;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;902;2;904
41836;20KQ;20KQ00;Openbare SGM Apeldoorn;APELDOORN;0200;APELDOORN;Gelderland;1279;3;1282
41836;20KQ;20KQ04;Locatie, Edison College;APELDOORN;0200;APELDOORN;Gelderland;475;3;478
41836;20KQ;20KQ06;Openbare SGM Apeldoorn;APELDOORN;0200;APELDOORN;Gelderland;71;0;71
41836;20QU;20QU00;Gymnasium Apeldoorn;APELDOORN;0200;APELDOORN;Gelderland;661;0;661
41840;20BK;20BK00;Stedelijk College Eindhoven;EINDHOVEN;0772;EINDHOVEN;Noord-Brabant;1533;15;1548
41840;20BK;20BK01;Stedelijk College Eindhoven;EINDHOVEN;0772;EINDHOVEN;Noord-Brabant;978;0;978
41840;20BK;20BK03;Stedelijk College Eindhoven;EINDHOVEN;0772;EINDHOVEN;Noord-Brabant;456;0;456
41854;21AS;21AS00;VOvA (1);AMSTERDAM;0363;AMSTERDAM;Noord-Holland;544;3;547
41854;21AS;21AS03;loc, Bredero Beroepscollege;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;273;0;273
41854;21AS;21AS07;loc, Bredero Mavo;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;462;0;462
41854;21AS;21AS08;loc, Hyperion Lyceum;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;866;4;870
41855;00EF;00EF00;VOvA(3);AMSTERDAM;0363;AMSTERDAM;Noord-Holland;523;0;523
41855;14RL;14RL00;VOvA (2);AMSTERDAM;0363;AMSTERDAM;Noord-Holland;237;0;237
41855;14RL;14RL03;Locatie, Tobiasschool;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;188;0;188
41855;14RL;14RL06;Locatie, Luca Praktijkschool;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;161;0;161
41859;07KP;07KP00;Vakcollege Maarsbergen;MAARSBERGEN;1581;UTRECHTSE HEUVELRUG;Utrecht;395;3;398
41859;17BI;17BI00;OSG Schoonoord;ZEIST;0355;ZEIST;Utrecht;1140;8;1148
41859;17BI;17BI02;Opb SGM Schoonoord;DOORN;1581;UTRECHTSE HEUVELRUG;Utrecht;252;1;253
41859;17BI;17BI05;OSG Schoonoord;ZEIST;0355;ZEIST;Utrecht;15;0;15
41859;17BI;17BI06;OSG Schoonoord;ZEIST;0355;ZEIST;Utrecht;595;2;597
41864;17AY;17AY00;Cambium College;ZALTBOMMEL;0297;ZALTBOMMEL;Gelderland;1343;3;1346
41864;17AY;17AY04;Scholengroep Cambium;ZALTBOMMEL;0297;ZALTBOMMEL;Gelderland;405;0;405
41865;16CX;16CX00;Regius College Schagen;SCHAGEN;0441;SCHAGEN;Noord-Holland;1710;20;1730
41865;16CX;16CX04;Regius College Schagen;SCHAGEN;0441;SCHAGEN;Noord-Holland;583;0;583
41865;16CX;16CX08;Regius College Schagen;SCHAGEN;0441;SCHAGEN;Noord-Holland;690;2;692
41865;16CX;16CX09;Regius College Schagen;SCHAGEN;0441;SCHAGEN;Noord-Holland;145;0;145
41865;19SQ;19SQ00;Regius College Emmalaan PRO;SCHAGEN;0441;SCHAGEN;Noord-Holland;138;0;138
41867;02IC;02IC00;Edudelta College Middelharnis;MIDDELHARNIS;1924;GOEREE-OVERFLAKKEE;Zuid-Holland;476;0;476
41867;02IC;02IC01;RGO Langeweg;SOMMELSDIJK;1924;GOEREE-OVERFLAKKEE;Zuid-Holland;42;0;42
41867;15QW;15QW00;RGO;MIDDELHARNIS;1924;GOEREE-OVERFLAKKEE;Zuid-Holland;1222;6;1228
41870;29ZT;29ZT00;SvPO Kapelle;KAPELLE;0678;KAPELLE;Zeeland;377;0;377
41882;30BC;30BC00;SiNTLUCAS;EINDHOVEN;0772;EINDHOVEN;Noord-Brabant;485;0;485
41883;25DA;25DA00;Atlas College;HOORN NH;0405;HOORN;Noord-Holland;1447;13;1460
41883;25DA;25DA02;Atlas College;HOORN NH;0405;HOORN;Noord-Holland;1392;10;1402
41883;25DA;25DA04;Atlas College;MEDEMBLIK;0420;MEDEMBLIK;Noord-Holland;361;1;362
41883;25DA;25DA08;Atlas College;HOORN NH;0405;HOORN;Noord-Holland;903;4;907
41883;25DA;25DA09;Atlas College;EDAM;0385;EDAM-VOLENDAM;Noord-Holland;390;1;391
41889;20LA;20LA00;Opb SGM Esdal College;EMMEN;0114;EMMEN;Drenthe;1045;9;1054
41889;20LA;20LA02;Opb SGM Esdal College;KLAZIENAVEEN;0114;EMMEN;Drenthe;489;0;489
41889;20LA;20LA03;Opb SGM Esdal College;EMMEN;0114;EMMEN;Drenthe;458;0;458
41889;20LA;20LA05;Opb SGM Esdal College;EMMEN;0114;EMMEN;Drenthe;236;0;236
41889;20LA;20LA06;Opb SGM Esdal College;OOSTERHESSELEN;0109;COEVORDEN;Drenthe;199;0;199
41889;20LA;20LA07;Opb SGM Esdal College;BORGER;1681;BORGER-ODOORN;Drenthe;174;0;174
41889;20LA;20LA15;Opb SGM Esdal College;EMMEN;0114;EMMEN;Drenthe;302;0;302
41890;18WS;18WS00;Anna Van Ryn College;NIEUWEGEIN;0356;NIEUWEGEIN;Utrecht;841;12;853
41890;18WS;18WS01;Anna Van Ryn College;NIEUWEGEIN;0356;NIEUWEGEIN;Utrecht;308;1;309
41890;18WS;18WS02;Anna van Ryn College;NIEUWEGEIN;0356;NIEUWEGEIN;Utrecht;60;0;60
41890;18WS;18WS04;Anna Van Ryn College;NIEUWEGEIN;0356;NIEUWEGEIN;Utrecht;315;0;315
41897;11NY;11NY00;Reg Sgm Broklede;BREUKELEN UT;1904;STICHTSE VECHT;Utrecht;1346;4;1350
41897;17HX;17HX00;Mgr A E Rientjes Mavo;MAARSSEN;1904;STICHTSE VECHT;Utrecht;451;5;456
42356;00SZ;00SZ00;Joh Fontanus College;BARNEVELD;0203;BARNEVELD;Gelderland;2229;14;2243
42505;20DP;20DP00;Stedelijk Gymnasium;LEIDEN;0546;LEIDEN;Zuid-Holland;1085;8;1093
42505;30GD;30GD00;Stedelijk Gymnasium Socrates;LEIDEN;0546;LEIDEN;Zuid-Holland;928;0;928
42506;20CL;20CL00;Leonardo College;LEIDEN;0546;LEIDEN;Zuid-Holland;812;14;826
42506;20DF;20DF00;Da Vinci College;LEIDEN;0546;LEIDEN;Zuid-Holland;1023;22;1045
42506;20DF;20DF01;Da Vinci College;LEIDEN;0546;LEIDEN;Zuid-Holland;821;1;822
42506;20DF;20DF09;Da Vinci College;LEIDEN;0546;LEIDEN;Zuid-Holland;154;0;154
42507;08CU;08CU00;Emmauscollege;ROTTERDAM;0599;ROTTERDAM;Zuid-Holland;1690;16;1706
42508;16IH;16IH00;RSG Ter Apel;TER APEL;1950;WESTERWOLDE;Groningen;1008;13;1021
42508;16IH;16IH03;RSG Ter Apel;TER APEL;1950;WESTERWOLDE;Groningen;96;0;96
42509;24TF;24TF00;Staring College;LOCHEM;0262;LOCHEM;Gelderland;1587;9;1596
42509;24TF;24TF01;Staring College;BORCULO;1859;BERKELLAND;Gelderland;317;0;317
42509;24TF;24TF02;Staring College;BORCULO;1859;BERKELLAND;Gelderland;117;0;117
42510;13ZU;13ZU00;Reitdiepcollege;GRONINGEN;0014;GRONINGEN;Groningen;997;25;1022
42510;13ZU;13ZU02;Reitdiepcollege;GRONINGEN;0014;GRONINGEN;Groningen;645;0;645
42510;13ZU;13ZU03;Reitdiepcollege;GRONINGEN;0014;GRONINGEN;Groningen;105;0;105
42510;17SG;17SG00;Heyerdahl College;GRONINGEN;0014;GRONINGEN;Groningen;158;0;158
42510;20BV;20BV00;Praedinius Gymnasium;GRONINGEN;0014;GRONINGEN;Groningen;871;7;878
42510;20EM;20EM00;H.N. Werkman College;GRONINGEN;0014;GRONINGEN;Groningen;1460;27;1487
42510;20EM;20EM01;locatie, Sprint;GRONINGEN;0014;GRONINGEN;Groningen;150;0;150
42510;20EM;20EM03;locatie, Topsporttalentsch Gr.;GRONINGEN;0014;GRONINGEN;Groningen;340;1;341
42510;20EM;20EM04;locatie, WerkmanVMBO;GRONINGEN;0014;GRONINGEN;Groningen;388;0;388
42510;20ER;20ER00;Zernike College;GRONINGEN;0014;GRONINGEN;Groningen;854;24;878
42510;20ER;20ER01;Zernike College;ZUIDLAREN;1730;TYNAARLO;Drenthe;211;1;212
42510;20ER;20ER04;Zernike College;HAREN GN;0014;GRONINGEN;Groningen;1625;20;1645
42510;20ER;20ER08;Zernike College;GRONINGEN;0014;GRONINGEN;Groningen;232;0;232
42510;20ER;20ER09;Zernike College;GRONINGEN;0014;GRONINGEN;Groningen;354;8;362
42529;13JO;13JO00;Rsgm Noord Oost Veluwe;EPE;0232;EPE;Gelderland;1097;5;1102
42530;19XY;19XY00;Amstelveen College;AMSTELVEEN;0362;AMSTELVEEN;Noord-Holland;1667;35;1702
42532;20AB;20AB00;Grotius College;DELFT;0503;DELFT;Zuid-Holland;1070;6;1076
42532;20AB;20AB04;Grotius College;DELFT;0503;DELFT;Zuid-Holland;241;0;241
42532;20AB;20AB05;Grotius College;DELFT;0503;DELFT;Zuid-Holland;202;0;202
42532;20AB;20AB08;Grotius College;DELFT;0503;DELFT;Zuid-Holland;117;0;117
42534;25GM;25GM00;dr Aletta Jacobs College;HOOGEZAND;1952;MIDDEN-GRONINGEN;Groningen;1298;11;1309
42534;25GM;25GM02;dr Aletta Jacobs College;HOOGEZAND;1952;MIDDEN-GRONINGEN;Groningen;113;0;113
42544;02JG;02JG00;Emelwerda College;EMMELOORD;0171;NOORDOOSTPOLDER;Flevoland;1055;6;1061
42544;02JG;02JG04;Emelwerda College;EMMELOORD;0171;NOORDOOSTPOLDER;Flevoland;269;0;269
42544;02JG;02JG05;Emelwerda College;EMMELOORD;0171;NOORDOOSTPOLDER;Flevoland;156;1;157
42544;02JG;02JG06;Emelwerda College;URK;0184;URK;Flevoland;14;0;14
42549;19KZ;19KZ00;Pallas Athene College;EDE GLD;0228;EDE;Gelderland;1163;16;1179
42555;14WL;14WL00;Krimpenerwaard College;KRIMPEN AAN DEN IJSSEL;0542;KRIMPEN AAN DEN IJSSEL;Zuid-Holland;1047;4;1051
42556;00WH;00WH00;Gomarusschool s.g.;GORINCHEM;0512;GORINCHEM;Zuid-Holland;1039;1;1040
42556;00WH;00WH01;Gomarusschool s.g.;GORINCHEM;0512;GORINCHEM;Zuid-Holland;407;0;407
42556;00WH;00WH02;Gomarusschool s.g.;ZALTBOMMEL;0297;ZALTBOMMEL;Gelderland;345;0;345
42571;00LJ;00LJ00;Chr Coll Schaersvoorde;AALTEN;0197;AALTEN;Gelderland;946;16;962
42571;00LJ;00LJ01;Chr Coll Schaersvoorde;DINXPERLO;0197;AALTEN;Gelderland;143;1;144
42571;00LJ;00LJ02;Chr Coll Schaersvoorde;WINTERSWIJK;0294;WINTERSWIJK;Gelderland;169;0;169
42571;00LJ;00LJ05;Chr Coll Schaersvoorde;AALTEN;0197;AALTEN;Gelderland;410;0;410
42571;02FC;02FC00;PC College Ulenhof;DOETINCHEM;0222;DOETINCHEM;Gelderland;1520;19;1539
42571;02FC;02FC04;Kompaan College Het Hoge;VORDEN;1876;BRONCKHORST;Gelderland;308;3;311
42571;02FC;02FC07;PC College Ulenhof;VORDEN;1876;BRONCKHORST;Gelderland;66;0;66
42571;02NZ;02NZ00;Ludger College;DOETINCHEM;0222;DOETINCHEM;Gelderland;1121;22;1143
42571;02NZ;02NZ01;locatie, Metzo College;DOETINCHEM;0222;DOETINCHEM;Gelderland;992;7;999
42571;02NZ;02NZ09;Ludger College;DOETINCHEM;0222;DOETINCHEM;Gelderland;563;0;563
42571;02NZ;02NZ10;Ludger College;DOETINCHEM;0222;DOETINCHEM;Gelderland;118;0;118
42571;02VS;02VS00;Baudartius College;ZUTPHEN;0301;ZUTPHEN;Gelderland;1194;14;1208
42571;13EB;13EB00;Praktijkonderwijs Zutphen;ZUTPHEN;0301;ZUTPHEN;Gelderland;273;0;273
42571;14UM;14UM00;Almende College;SILVOLDE;1509;OUDE IJSSELSTREEK;Gelderland;1014;9;1023
42571;14UM;14UM01;Almende College;SILVOLDE;1509;OUDE IJSSELSTREEK;Gelderland;499;1;500
42571;14UM;14UM02;Almende College;ULFT;1509;OUDE IJSSELSTREEK;Gelderland;761;0;761
42571;17AA;17AA00;Gerrit Komrij College;WINTERSWIJK;0294;WINTERSWIJK;Gelderland;1446;6;1452
42571;17AA;17AA03;Gerrit Komrij College;WINTERSWIJK;0294;WINTERSWIJK;Gelderland;82;0;82
42571;20AD;20AD00;Rietveld Lyceum;DOETINCHEM;0222;DOETINCHEM;Gelderland;1091;13;1104
42571;20DH;20DH00;Eligant Lyceum;ZUTPHEN;0301;ZUTPHEN;Gelderland;646;5;651
42571;20DH;20DH06;Kompaan College;ZUTPHEN;0301;ZUTPHEN;Gelderland;489;0;489
42571;20DH;20DH08;Het Stedelijk;ZUTPHEN;0301;ZUTPHEN;Gelderland;73;0;73
42571;20DH;20DH09;Kompaan College;ZUTPHEN;0301;ZUTPHEN;Gelderland;84;0;84
42571;26KH;26KH00;PRAKTICON;DOETINCHEM;0222;DOETINCHEM;Gelderland;355;0;355
42571;26KR;26KR00;MaxX;NEEDE;1859;BERKELLAND;Gelderland;198;0;198
42571;26MD;26MD00;Pronova;WINTERSWIJK;0294;WINTERSWIJK;Gelderland;208;0;208
42575;01FU;01FU00;Nuborgh College;ELBURG;0230;ELBURG;Gelderland;826;0;826
42575;01FU;01FU01;Nuborgh College;ELBURG;0230;ELBURG;Gelderland;952;13;965
42575;01FU;01FU04;Nuborgh College loc. Veluvine;NUNSPEET;0302;NUNSPEET;Gelderland;442;0;442
42590;30JM;30JM00;Pro- EDC;APPINGEDAM;0003;APPINGEDAM;Groningen;108;0;108
42590;30PP;30PP00;Eemsdeltacollege;DELFZIJL;0010;DELFZIJL;Groningen;674;2;676
42590;30PP;30PP01;Eemsdelta College;SIDDEBUREN;1952;MIDDEN-GRONINGEN;Groningen;174;1;175
42590;30PP;30PP04;Eemsdelta College;APPINGEDAM;0003;APPINGEDAM;Groningen;891;21;912
42595;03AQ;03AQ00;Open Sgm Bylmer;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;1531;3;1534
42606;05NE;05NE00;PRO Dokkum;DOKKUM;1970;NOARDEAST-FRYSLAN;Friesland;180;0;180
42608;05TA;05TA00;CSG Willem De Zwijger;SCHOONHOVEN;1931;KRIMPENERWAARD;Zuid-Holland;953;4;957
42618;15OM;15OM00;Het Schoonhovens College;SCHOONHOVEN;1931;KRIMPENERWAARD;Zuid-Holland;834;5;839
42618;15OM;15OM01;Het Schoonhovens College;SCHOONHOVEN;1931;KRIMPENERWAARD;Zuid-Holland;449;0;449
42620;01FP;01FP00;Het Baken;ALMERE;0034;ALMERE;Flevoland;431;0;431
42620;01FP;01FP01;Het Baken;ALMERE;0034;ALMERE;Flevoland;1156;2;1158
